user_id,date,country,device,browser,source,age_group,gender,loyalty_tier,group,converted,revenue,session_duration_sec,pages_visited
8740141,2024-01-19,IN,Desktop,Firefox,Facebook,25-34,Female,Bronze,Control,0,0.0,200,7
1116381,2024-01-28,US,Mobile,Safari,Email,18-24,Female,Bronze,Treatment,0,0.0,263,5
2521701,2024-01-07,US,Mobile,Chrome,Facebook,35-44,Male,Bronze,Treatment,0,0.0,193,3
7105525,2024-01-15,US,Mobile,Chrome,Direct,18-24,Male,Bronze,Control,0,0.0,142,2
4438618,2024-01-19,UK,Desktop,Chrome,Email,18-24,Male,Bronze,Control,0,0.0,70,1
8913697,2024-02-04,KR,Mobile,Chrome,Direct,18-24,Female,Silver,Control,0,0.0,189,1
3457184,2024-01-12,UK,Mobile,Safari,Facebook,45-54,Female,Gold,Control,0,0.0,154,6
5103022,2024-02-12,BR,Mobile,Chrome,Facebook,35-44,Female,Gold,Control,0,0.0,246,2
2418175,2024-02-04,AU,Mobile,Edge,Email,18-24,Male,Silver,Control,0,0.0,295,5
4806688,2024-02-06,DE,Mobile,Chrome,Direct,18-24,Non-binary,Bronze,Control,0,0.0,413,7
8265795,2024-01-03,US,Desktop,Chrome,Email,25-34,Male,Silver,Control,0,0.0,28,3
4772962,2024-02-09,IN,Mobile,Edge,Organic Search,18-24,Female,Silver,Control,0,0.0,118,8
5041776,2024-01-16,IN,Mobile,Chrome,Facebook,35-44,Female,Bronze,Treatment,0,0.0,294,7
3727423,2024-02-11,DE,Tablet,Chrome,Email,25-34,Male,Bronze,Treatment,0,0.0,113,3
6709840,2024-01-05,DE,Mobile,Samsung Internet,Google Ads,45-54,Male,Bronze,Control,0,0.0,300,6
6130397,2024-01-26,US,Desktop,Chrome,Facebook,35-44,Male,Silver,Control,0,0.0,29,3
4451356,2024-01-15,UK,Mobile,Chrome,TikTok,25-34,Female,Silver,Control,0,0.0,45,2
4444084,2024-01-09,UK,Tablet,Chrome,Google Ads,55-64,Male,Silver,Control,0,0.0,58,3
3927109,2024-01-17,US,Mobile,Chrome,TikTok,55-64,Female,Silver,Treatment,0,0.0,13,4
7979451,2024-02-02,US,Mobile,Chrome,Facebook,65+,Female,Bronze,Control,0,0.0,68,4
9519981,2024-01-08,US,Desktop,Safari,Referral,18-24,Female,Bronze,Control,0,0.0,235,4
8778484,2024-01-17,DE,Desktop,Firefox,Google Ads,25-34,Female,Silver,Control,0,0.0,605,2
9503902,2024-01-31,US,Mobile,Chrome,Email,55-64,Male,Bronze,Treatment,0,0.0,48,6
7214624,2024-02-12,DE,Desktop,Safari,Email,45-54,Female,Silver,Control,0,0.0,175,3
5842611,2024-01-28,UK,Desktop,Chrome,Google Ads,18-24,Male,Bronze,Control,0,0.0,68,1
7357182,2024-01-17,DE,Mobile,Safari,Direct,35-44,Female,Bronze,Treatment,0,0.0,17,2
5335868,2024-01-20,FR,Mobile,Samsung Internet,Direct,25-34,Male,Platinum,Control,0,0.0,57,5
3215167,2024-01-30,AU,Desktop,Chrome,Facebook,25-34,Female,Silver,Treatment,0,0.0,20,1
4886402,2024-01-03,UK,Mobile,Chrome,Google Ads,25-34,Female,Gold,Control,0,0.0,214,1
7545535,2024-01-07,AU,Mobile,Chrome,TikTok,55-64,Female,Silver,Control,0,0.0,192,4
7842385,2024-02-06,US,Mobile,Safari,Facebook,18-24,Male,Bronze,Treatment,0,0.0,583,5
1688105,2024-02-07,US,Mobile,Safari,Facebook,18-24,Female,Gold,Control,0,0.0,215,8
2989173,2024-01-14,US,Mobile,Chrome,Email,18-24,Male,Bronze,Control,0,0.0,42,2
4080761,2024-01-17,FR,Tablet,Safari,Organic Search,25-34,Male,Silver,Treatment,0,0.0,59,4
2414466,2024-01-01,CA,Mobile,Safari,Direct,35-44,Female,Bronze,Treatment,0,0.0,4,3
1445101,2024-01-17,KR,Mobile,Chrome,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,78,3
9106609,2024-02-08,US,Mobile,Chrome,Facebook,25-34,Female,Gold,Control,0,0.0,28,5
8413023,2024-01-03,US,Mobile,Safari,Email,45-54,Male,Bronze,Treatment,0,0.0,898,2
8613269,2024-01-29,US,Desktop,Chrome,Google Ads,25-34,Male,Platinum,Treatment,0,0.0,165,5
2105534,2024-02-13,US,Mobile,Firefox,Email,25-34,Female,Bronze,Treatment,0,0.0,25,6
5353127,2024-01-05,UK,Desktop,Chrome,Email,45-54,Female,Bronze,Treatment,0,0.0,148,7
8315360,2024-02-01,FR,Desktop,Safari,Facebook,35-44,Male,Bronze,Control,0,0.0,186,5
9073461,2024-01-02,FR,Mobile,Safari,Referral,18-24,Male,Bronze,Control,0,0.0,204,3
1498863,2024-01-17,US,Tablet,Safari,Google Ads,45-54,Male,Bronze,Treatment,0,0.0,37,6
9756262,2024-01-08,DE,Mobile,Safari,Direct,55-64,Male,Bronze,Treatment,0,0.0,4,7
3676188,2024-02-02,CA,Mobile,Samsung Internet,Referral,25-34,Non-binary,Bronze,Treatment,0,0.0,247,2
4295990,2024-01-14,IN,Desktop,Safari,TikTok,55-64,Female,Gold,Control,0,0.0,109,7
8782937,2024-01-05,IN,Mobile,Safari,Facebook,25-34,Male,Bronze,Treatment,0,0.0,327,5
7526818,2024-02-13,US,Desktop,Chrome,Referral,25-34,Male,Bronze,Control,1,10.04,69,3
6491590,2024-02-03,DE,Mobile,Safari,Google Ads,25-34,Male,Silver,Treatment,0,0.0,112,1
7512440,2024-02-06,US,Desktop,Firefox,Google Ads,25-34,Male,Silver,Control,1,36.13,31,6
7099628,2024-01-18,CA,Tablet,Safari,Organic Search,25-34,Male,Bronze,Control,0,0.0,234,7
7555968,2024-01-24,US,Mobile,Safari,Google Ads,18-24,Male,Silver,Control,0,0.0,204,9
3699015,2024-02-08,FR,Mobile,Safari,Google Ads,35-44,Female,Gold,Control,0,0.0,5,4
9837590,2024-02-07,US,Mobile,Chrome,TikTok,35-44,Male,Silver,Treatment,0,0.0,162,6
2172622,2024-01-02,DE,Desktop,Chrome,Organic Search,18-24,Male,Silver,Treatment,1,30.06,8,7
3503771,2024-02-11,US,Mobile,Safari,Facebook,18-24,Female,Platinum,Treatment,0,0.0,65,3
4177825,2024-01-28,DE,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,104,5
1996161,2024-02-12,IN,Desktop,Samsung Internet,Direct,45-54,Female,Bronze,Control,0,0.0,80,7
5183839,2024-01-19,US,Mobile,Samsung Internet,Facebook,55-64,Female,Bronze,Treatment,0,0.0,48,6
1666326,2024-01-13,JP,Mobile,Chrome,Google Ads,35-44,Female,Bronze,Treatment,0,0.0,3,1
1649150,2024-02-05,UK,Mobile,Safari,Referral,55-64,Male,Silver,Control,0,0.0,112,9
4375957,2024-01-18,US,Desktop,Safari,Referral,45-54,Female,Bronze,Control,0,0.0,54,3
1118834,2024-02-14,AU,Mobile,Chrome,Google Ads,35-44,Female,Bronze,Control,0,0.0,172,3
4239576,2024-01-27,US,Desktop,Chrome,TikTok,25-34,Male,Silver,Control,0,0.0,38,5
6893309,2024-01-09,CA,Mobile,Edge,Direct,25-34,Male,Bronze,Control,0,0.0,42,2
6948540,2024-02-01,BR,Mobile,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,49,1
5249913,2024-01-15,US,Mobile,Chrome,Facebook,35-44,Female,Bronze,Control,0,0.0,12,5
5422201,2024-01-27,IN,Mobile,Chrome,Google Ads,18-24,Prefer not to say,Bronze,Treatment,0,0.0,329,4
2079600,2024-01-10,UK,Mobile,Firefox,Referral,35-44,Female,Bronze,Treatment,0,0.0,236,3
4503157,2024-01-31,FR,Mobile,Chrome,Facebook,25-34,Non-binary,Silver,Treatment,0,0.0,72,4
9272874,2024-01-19,FR,Mobile,Chrome,Organic Search,55-64,Male,Silver,Treatment,0,0.0,51,6
9849851,2024-01-10,US,Mobile,Safari,TikTok,25-34,Female,Bronze,Treatment,0,0.0,78,4
2985588,2024-02-05,BR,Desktop,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,41,7
9640059,2024-02-11,KR,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Control,0,0.0,230,1
5197355,2024-01-18,DE,Desktop,Safari,Direct,35-44,Male,Bronze,Control,0,0.0,114,1
2752683,2024-02-04,US,Mobile,Chrome,Organic Search,25-34,Male,Bronze,Treatment,0,0.0,541,1
8716868,2024-01-05,IN,Mobile,Chrome,Direct,25-34,Female,Platinum,Treatment,0,0.0,120,12
2004646,2024-02-04,US,Mobile,Chrome,Direct,25-34,Male,Silver,Control,0,0.0,41,5
4867500,2024-01-12,US,Desktop,Safari,Facebook,18-24,Female,Bronze,Control,0,0.0,125,5
1449395,2024-01-06,DE,Desktop,Safari,Facebook,25-34,Female,Bronze,Control,0,0.0,272,3
6143901,2024-02-09,IN,Mobile,Chrome,Google Ads,35-44,Male,Gold,Treatment,0,0.0,98,2
7754350,2024-01-01,DE,Tablet,Firefox,Google Ads,45-54,Male,Bronze,Treatment,0,0.0,628,3
2260386,2024-01-13,US,Desktop,Safari,Google Ads,18-24,Male,Gold,Control,0,0.0,10,3
4054390,2024-01-01,DE,Mobile,Edge,Facebook,18-24,Female,Bronze,Control,0,0.0,170,5
8019431,2024-02-11,US,Mobile,Chrome,Direct,55-64,Male,Bronze,Treatment,0,0.0,68,5
4379569,2024-01-17,JP,Mobile,Chrome,TikTok,25-34,Male,Silver,Control,1,16.9,6,1
3900603,2024-01-09,UK,Mobile,Safari,Facebook,25-34,Female,Bronze,Control,0,0.0,23,1
9611474,2024-01-27,US,Mobile,Chrome,Organic Search,35-44,Non-binary,Bronze,Treatment,0,0.0,109,1
2646711,2024-01-08,CA,Mobile,Chrome,Direct,55-64,Male,Gold,Control,0,0.0,479,3
6587774,2024-01-15,DE,Mobile,Chrome,Email,65+,Male,Silver,Treatment,1,55.91,6,3
7319707,2024-01-03,US,Mobile,Firefox,TikTok,45-54,Male,Bronze,Treatment,0,0.0,86,7
8967801,2024-02-03,US,Mobile,Safari,Email,35-44,Prefer not to say,Bronze,Treatment,0,0.0,124,4
2423286,2024-01-07,US,Desktop,Chrome,Email,45-54,Male,Bronze,Control,0,0.0,459,2
4695961,2024-01-07,CA,Desktop,Chrome,Facebook,18-24,Female,Bronze,Control,0,0.0,7,4
9217316,2024-01-05,DE,Mobile,Safari,Email,45-54,Female,Bronze,Treatment,0,0.0,88,3
4177945,2024-02-04,US,Tablet,Safari,Google Ads,25-34,Male,Silver,Treatment,0,0.0,137,1
8348340,2024-02-03,US,Mobile,Chrome,Google Ads,18-24,Female,Silver,Treatment,0,0.0,70,3
1183062,2024-01-08,UK,Tablet,Chrome,Direct,25-34,Male,Bronze,Treatment,0,0.0,152,3
3841992,2024-01-25,US,Mobile,Chrome,Google Ads,35-44,Female,Bronze,Control,0,0.0,63,5
5294539,2024-01-22,JP,Mobile,Safari,Direct,35-44,Female,Bronze,Treatment,0,0.0,371,3
7095929,2024-01-07,US,Mobile,Chrome,Direct,45-54,Female,Bronze,Control,0,0.0,28,1
5944505,2024-02-11,IN,Mobile,Chrome,Facebook,35-44,Male,Bronze,Control,0,0.0,345,5
1803328,2024-01-31,US,Mobile,Chrome,Facebook,25-34,Female,Silver,Treatment,0,0.0,300,7
5062958,2024-01-28,US,Mobile,Chrome,Direct,35-44,Male,Silver,Treatment,0,0.0,14,5
2043233,2024-01-08,US,Desktop,Chrome,Facebook,45-54,Male,Silver,Treatment,0,0.0,224,4
7468703,2024-02-08,US,Mobile,Chrome,Email,35-44,Female,Silver,Control,0,0.0,343,3
1529525,2024-01-28,JP,Desktop,Safari,Facebook,65+,Male,Bronze,Control,0,0.0,23,1
1176615,2024-02-10,US,Desktop,Safari,Facebook,45-54,Male,Bronze,Treatment,0,0.0,47,3
5381932,2024-02-08,FR,Desktop,Chrome,Facebook,25-34,Female,Bronze,Control,0,0.0,0,2
7665088,2024-01-05,US,Mobile,Safari,Facebook,35-44,Female,Silver,Control,0,0.0,128,6
8474447,2024-02-01,IN,Mobile,Chrome,TikTok,55-64,Female,Bronze,Control,0,0.0,24,4
5601020,2024-02-09,CA,Mobile,Chrome,Facebook,35-44,Female,Bronze,Treatment,0,0.0,757,2
4699391,2024-01-21,US,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Control,0,0.0,375,5
9929860,2024-01-19,US,Mobile,Safari,Google Ads,35-44,Female,Bronze,Treatment,0,0.0,143,3
8006454,2024-02-13,US,Mobile,Chrome,Google Ads,25-34,Male,Silver,Treatment,0,0.0,0,4
4612610,2024-01-16,DE,Tablet,Firefox,Facebook,35-44,Female,Silver,Treatment,0,0.0,303,5
8031883,2024-01-13,UK,Desktop,Firefox,Referral,35-44,Male,Bronze,Control,0,0.0,363,4
3164367,2024-01-21,US,Tablet,Chrome,Direct,45-54,Male,Silver,Treatment,1,33.49,149,6
1144356,2024-01-29,US,Desktop,Chrome,Email,18-24,Female,Silver,Control,1,15.69,61,3
9744220,2024-02-11,FR,Mobile,Chrome,TikTok,25-34,Male,Bronze,Treatment,0,0.0,181,1
9398043,2024-01-31,KR,Desktop,Chrome,Referral,35-44,Male,Bronze,Treatment,0,0.0,445,3
2748014,2024-02-12,JP,Desktop,Chrome,Organic Search,18-24,Female,Bronze,Control,0,0.0,382,2
8156720,2024-01-01,BR,Mobile,Chrome,TikTok,25-34,Male,Gold,Treatment,0,0.0,96,3
3288627,2024-01-02,US,Mobile,Chrome,Referral,35-44,Male,Silver,Treatment,0,0.0,340,4
7517963,2024-01-15,US,Desktop,Safari,Google Ads,18-24,Female,Silver,Treatment,0,0.0,290,1
7597519,2024-01-19,IN,Mobile,Safari,Referral,18-24,Female,Bronze,Control,0,0.0,243,1
1764121,2024-01-28,BR,Mobile,Edge,Facebook,45-54,Female,Bronze,Treatment,0,0.0,63,4
8068121,2024-02-04,US,Mobile,Safari,TikTok,55-64,Female,Platinum,Treatment,0,0.0,8,3
4502630,2024-02-05,DE,Mobile,Safari,Referral,35-44,Male,Bronze,Control,0,0.0,243,3
6698848,2024-01-10,UK,Desktop,Samsung Internet,Direct,35-44,Female,Bronze,Treatment,0,0.0,45,4
2107677,2024-01-03,US,Mobile,Chrome,Google Ads,18-24,Male,Bronze,Control,0,0.0,71,5
6738852,2024-01-18,UK,Mobile,Safari,Google Ads,25-34,Female,Silver,Treatment,0,0.0,122,3
1288790,2024-02-01,UK,Mobile,Chrome,Facebook,25-34,Female,Silver,Treatment,0,0.0,7,3
6084921,2024-01-27,FR,Mobile,Edge,Google Ads,25-34,Female,Bronze,Control,0,0.0,23,3
4693305,2024-02-14,CA,Mobile,Safari,Facebook,18-24,Female,Bronze,Treatment,0,0.0,162,13
5466271,2024-01-19,CA,Mobile,Chrome,Referral,45-54,Female,Bronze,Treatment,1,7.58,365,6
5385536,2024-02-13,US,Mobile,Chrome,Google Ads,25-34,Male,Gold,Control,0,0.0,115,2
2352695,2024-02-01,FR,Mobile,Safari,Google Ads,35-44,Male,Silver,Treatment,0,0.0,27,7
2589228,2024-01-09,US,Mobile,Safari,Facebook,18-24,Male,Bronze,Treatment,1,12.87,159,2
2100567,2024-01-30,CA,Mobile,Chrome,Google Ads,55-64,Male,Bronze,Treatment,0,0.0,349,4
8706358,2024-01-15,DE,Mobile,Safari,Email,35-44,Female,Bronze,Treatment,0,0.0,735,1
1049115,2024-01-17,UK,Mobile,Chrome,Referral,35-44,Female,Silver,Control,0,0.0,49,2
1721747,2024-02-07,BR,Mobile,Safari,TikTok,65+,Male,Bronze,Treatment,0,0.0,111,1
6392023,2024-01-30,BR,Desktop,Chrome,Google Ads,25-34,Female,Platinum,Control,0,0.0,43,5
6957515,2024-01-30,JP,Mobile,Chrome,Email,55-64,Female,Silver,Treatment,0,0.0,565,3
7232753,2024-02-11,FR,Desktop,Safari,Facebook,45-54,Female,Bronze,Control,0,0.0,93,7
6246880,2024-01-28,IN,Mobile,Chrome,Facebook,35-44,Male,Platinum,Treatment,0,0.0,36,6
2404330,2024-01-28,UK,Mobile,Safari,Facebook,35-44,Female,Silver,Treatment,0,0.0,60,7
1251492,2024-01-26,JP,Mobile,Chrome,Direct,18-24,Male,Gold,Treatment,0,0.0,8,1
5035851,2024-02-07,DE,Mobile,Safari,Facebook,25-34,Male,Bronze,Treatment,0,0.0,71,5
1491072,2024-01-07,IN,Desktop,Chrome,Direct,25-34,Female,Bronze,Treatment,0,0.0,85,4
2086880,2024-02-05,AU,Mobile,Chrome,Email,45-54,Male,Silver,Control,0,0.0,80,4
3055723,2024-01-24,UK,Tablet,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,114,3
3248988,2024-01-19,AU,Desktop,Safari,Referral,25-34,Male,Silver,Treatment,0,0.0,235,4
3976242,2024-01-21,BR,Desktop,Chrome,Organic Search,35-44,Female,Bronze,Control,0,0.0,223,3
5580081,2024-01-05,US,Desktop,Chrome,Google Ads,35-44,Male,Silver,Treatment,1,34.47,0,4
3648790,2024-01-16,UK,Mobile,Chrome,Facebook,45-54,Male,Bronze,Control,0,0.0,165,1
4763024,2024-02-05,KR,Mobile,Chrome,TikTok,25-34,Female,Bronze,Treatment,1,27.67,369,2
5833177,2024-02-10,US,Desktop,Safari,Referral,18-24,Female,Silver,Treatment,1,15.76,264,4
9272841,2024-02-02,UK,Desktop,Edge,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,81,3
4353597,2024-01-09,AU,Desktop,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,255,2
9454561,2024-01-25,DE,Desktop,Safari,Direct,25-34,Male,Silver,Control,0,0.0,187,7
3597480,2024-01-10,IN,Mobile,Samsung Internet,Google Ads,25-34,Female,Silver,Control,0,0.0,2,5
5197571,2024-01-29,BR,Mobile,Safari,Email,25-34,Male,Silver,Control,0,0.0,479,7
7374201,2024-01-05,US,Desktop,Chrome,Facebook,35-44,Male,Silver,Control,0,0.0,326,7
7118900,2024-02-14,US,Desktop,Chrome,Referral,35-44,Male,Gold,Control,0,0.0,32,4
3922097,2024-02-01,IN,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,321,5
1157164,2024-01-12,UK,Tablet,Safari,Email,25-34,Female,Bronze,Treatment,0,0.0,407,6
1531831,2024-01-24,US,Mobile,Samsung Internet,TikTok,55-64,Male,Bronze,Treatment,0,0.0,99,4
3989475,2024-01-12,FR,Tablet,Safari,Google Ads,45-54,Female,Silver,Control,0,0.0,531,3
4369720,2024-01-14,KR,Mobile,Chrome,TikTok,18-24,Female,Silver,Treatment,1,60.35,79,4
5711075,2024-01-23,US,Desktop,Chrome,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,3,2
8122313,2024-01-26,IN,Mobile,Safari,TikTok,35-44,Male,Gold,Control,0,0.0,4,3
7854500,2024-02-10,IN,Mobile,Edge,TikTok,45-54,Male,Bronze,Control,0,0.0,336,1
3640328,2024-02-10,CA,Desktop,Chrome,Direct,35-44,Female,Platinum,Treatment,0,0.0,213,4
8326434,2024-01-12,DE,Mobile,Edge,Direct,25-34,Female,Gold,Treatment,0,0.0,105,2
6063778,2024-02-11,CA,Mobile,Chrome,TikTok,25-34,Male,Bronze,Control,0,0.0,101,3
4970001,2024-01-31,US,Desktop,Safari,Google Ads,18-24,Female,Bronze,Control,1,11.3,189,3
1070640,2024-01-11,FR,Desktop,Chrome,Email,45-54,Female,Bronze,Control,0,0.0,670,5
5122263,2024-01-30,US,Desktop,Firefox,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,323,1
5594877,2024-01-05,FR,Mobile,Chrome,Facebook,55-64,Male,Silver,Treatment,0,0.0,30,4
2355531,2024-01-20,IN,Mobile,Chrome,Google Ads,25-34,Male,Platinum,Treatment,0,0.0,123,3
1675510,2024-02-14,UK,Desktop,Samsung Internet,Email,18-24,Non-binary,Bronze,Control,1,26.53,372,2
4741196,2024-01-13,IN,Desktop,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,34,4
7990102,2024-01-28,KR,Desktop,Safari,Google Ads,45-54,Prefer not to say,Gold,Control,0,0.0,126,3
3734296,2024-01-21,KR,Mobile,Edge,Facebook,45-54,Female,Bronze,Control,0,0.0,8,4
7706024,2024-01-14,US,Mobile,Chrome,Email,35-44,Female,Silver,Treatment,0,0.0,21,2
1898320,2024-02-09,US,Mobile,Safari,Facebook,35-44,Male,Bronze,Treatment,0,0.0,12,3
6781565,2024-01-10,FR,Mobile,Safari,Google Ads,18-24,Male,Silver,Control,0,0.0,76,1
3007635,2024-01-12,DE,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Control,1,6.87,359,3
4264908,2024-02-14,US,Mobile,Safari,Facebook,18-24,Female,Silver,Treatment,1,6.64,27,2
5260538,2024-01-28,US,Mobile,Chrome,Facebook,45-54,Male,Gold,Control,0,0.0,429,1
7486460,2024-02-05,US,Desktop,Edge,Google Ads,35-44,Male,Bronze,Control,1,25.44,830,4
7197323,2024-02-09,KR,Desktop,Chrome,Google Ads,35-44,Female,Bronze,Control,0,0.0,130,6
4621581,2024-01-10,US,Mobile,Chrome,Facebook,45-54,Female,Silver,Control,0,0.0,197,2
5246238,2024-02-09,US,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,72,1
6963135,2024-01-17,UK,Desktop,Chrome,TikTok,25-34,Female,Silver,Treatment,0,0.0,46,5
9814131,2024-01-26,US,Tablet,Chrome,Facebook,18-24,Male,Silver,Control,0,0.0,149,3
4599865,2024-01-01,UK,Mobile,Safari,Google Ads,35-44,Female,Silver,Treatment,0,0.0,214,5
6382287,2024-01-14,DE,Mobile,Safari,Direct,35-44,Female,Platinum,Treatment,1,72.43,228,1
8990340,2024-02-13,JP,Mobile,Chrome,Facebook,25-34,Female,Bronze,Treatment,0,0.0,68,6
2039458,2024-02-06,US,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,17,5
4772811,2024-01-10,IN,Mobile,Chrome,Direct,25-34,Male,Bronze,Treatment,0,0.0,438,4
3317336,2024-02-13,US,Mobile,Chrome,Referral,25-34,Male,Silver,Control,0,0.0,538,7
3763642,2024-02-07,US,Desktop,Firefox,Google Ads,35-44,Female,Bronze,Control,1,24.29,166,3
8689684,2024-01-23,UK,Mobile,Safari,Google Ads,35-44,Female,Bronze,Control,0,0.0,210,5
4788340,2024-01-15,BR,Tablet,Chrome,Email,25-34,Male,Silver,Treatment,0,0.0,246,1
1197775,2024-01-12,FR,Mobile,Chrome,Facebook,55-64,Male,Bronze,Control,1,27.09,50,3
3386488,2024-02-07,FR,Mobile,Chrome,Organic Search,45-54,Male,Bronze,Control,0,0.0,126,2
1787494,2024-01-16,US,Desktop,Chrome,Email,55-64,Male,Bronze,Treatment,0,0.0,1717,3
6851244,2024-01-18,AU,Desktop,Chrome,Google Ads,45-54,Male,Gold,Control,1,25.53,143,4
6332660,2024-01-12,US,Desktop,Safari,Facebook,35-44,Female,Bronze,Control,0,0.0,99,4
7837433,2024-02-14,US,Mobile,Chrome,Email,45-54,Female,Bronze,Control,0,0.0,5,4
6083769,2024-01-09,US,Desktop,Chrome,Email,25-34,Male,Platinum,Control,0,0.0,112,3
1533636,2024-01-10,BR,Mobile,Edge,TikTok,25-34,Male,Gold,Treatment,0,0.0,54,1
5232406,2024-02-12,UK,Mobile,Safari,Email,55-64,Female,Bronze,Treatment,0,0.0,72,3
3276360,2024-02-05,CA,Mobile,Chrome,TikTok,25-34,Male,Bronze,Control,0,0.0,6,9
5408249,2024-01-20,DE,Mobile,Chrome,Facebook,25-34,Male,Gold,Control,0,0.0,79,5
5426219,2024-01-11,FR,Mobile,Firefox,Organic Search,45-54,Male,Bronze,Treatment,0,0.0,44,7
9914438,2024-02-07,KR,Mobile,Safari,Facebook,18-24,Male,Bronze,Treatment,0,0.0,106,4
2332397,2024-01-24,IN,Tablet,Chrome,Email,45-54,Female,Gold,Control,0,0.0,216,7
8517836,2024-01-17,FR,Mobile,Chrome,Facebook,45-54,Non-binary,Silver,Treatment,0,0.0,595,3
7646705,2024-01-09,FR,Tablet,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,36,10
6462810,2024-01-05,DE,Mobile,Chrome,TikTok,65+,Female,Bronze,Treatment,0,0.0,280,7
9905921,2024-02-04,KR,Desktop,Chrome,Direct,25-34,Male,Bronze,Treatment,0,0.0,193,3
7903836,2024-02-07,US,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Control,0,0.0,273,5
7243669,2024-01-26,US,Desktop,Chrome,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,11,5
2286643,2024-01-14,US,Mobile,Safari,TikTok,35-44,Female,Silver,Control,0,0.0,236,7
9315390,2024-01-29,CA,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,452,3
7200646,2024-01-30,JP,Mobile,Edge,Direct,25-34,Male,Gold,Control,0,0.0,37,3
7983896,2024-01-05,US,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,153,2
9783148,2024-01-21,US,Mobile,Firefox,Facebook,45-54,Female,Silver,Treatment,0,0.0,125,3
6409861,2024-01-15,US,Mobile,Safari,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,13,10
5939003,2024-01-10,US,Mobile,Safari,TikTok,25-34,Male,Silver,Treatment,0,0.0,63,3
7311326,2024-01-01,US,Mobile,Chrome,Direct,25-34,Female,Bronze,Treatment,0,0.0,314,1
6146386,2024-02-04,UK,Tablet,Samsung Internet,Organic Search,25-34,Male,Bronze,Control,0,0.0,305,3
9415398,2024-01-03,UK,Mobile,Firefox,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,124,5
1448345,2024-01-26,DE,Mobile,Safari,Google Ads,25-34,Male,Silver,Treatment,0,0.0,593,3
8827494,2024-02-10,CA,Mobile,Safari,Email,25-34,Male,Bronze,Control,0,0.0,360,4
4685501,2024-02-08,FR,Mobile,Safari,Google Ads,35-44,Male,Gold,Treatment,0,0.0,125,3
2879490,2024-01-28,US,Tablet,Firefox,Google Ads,55-64,Female,Bronze,Control,0,0.0,30,7
5984445,2024-01-19,AU,Mobile,Safari,Google Ads,25-34,Female,Bronze,Treatment,1,23.27,251,4
7939705,2024-01-19,IN,Mobile,Safari,TikTok,55-64,Male,Silver,Treatment,0,0.0,10,7
8002587,2024-01-20,CA,Mobile,Firefox,Facebook,45-54,Female,Silver,Control,0,0.0,200,3
7742471,2024-01-13,FR,Mobile,Chrome,Google Ads,45-54,Female,Bronze,Control,0,0.0,12,6
2454908,2024-01-04,UK,Mobile,Safari,TikTok,18-24,Non-binary,Bronze,Treatment,0,0.0,114,1
4319144,2024-02-10,US,Desktop,Firefox,Email,25-34,Male,Silver,Control,0,0.0,5,5
9693670,2024-01-01,JP,Mobile,Chrome,TikTok,35-44,Male,Gold,Control,0,0.0,115,4
6806466,2024-02-02,BR,Mobile,Chrome,Email,25-34,Female,Bronze,Control,0,0.0,581,2
6744588,2024-02-10,US,Mobile,Firefox,Facebook,18-24,Female,Bronze,Treatment,0,0.0,44,4
6304509,2024-01-06,US,Desktop,Chrome,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,35,4
8668216,2024-02-02,US,Mobile,Safari,Google Ads,25-34,Male,Silver,Control,0,0.0,180,4
5949499,2024-01-13,IN,Mobile,Chrome,Google Ads,25-34,Male,Platinum,Treatment,0,0.0,216,3
3387312,2024-01-06,IN,Mobile,Safari,Google Ads,45-54,Male,Silver,Treatment,0,0.0,7,4
4693976,2024-01-15,CA,Mobile,Safari,Facebook,45-54,Female,Platinum,Treatment,0,0.0,544,1
7062903,2024-01-24,US,Mobile,Chrome,Direct,65+,Female,Bronze,Control,0,0.0,86,2
5408224,2024-01-11,US,Mobile,Safari,Direct,25-34,Female,Silver,Control,0,0.0,101,4
